# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;
3.619570000000000E+009;-4.902992628447726E+001;1.409827091737077E+002;
3.619575000000000E+009;-4.904297722568720E+001;1.405594622648375E+002;
3.619580000000000E+009;-4.905693333921054E+001;1.407483726243679E+002;
3.619585000000000E+009;-4.905988611741286E+001;1.408252101650831E+002;
3.619590000000000E+009;-4.902354561556187E+001;1.407139936605751E+002;
3.619595000000000E+009;-4.906463797836570E+001;1.404434835331892E+002;
3.619600000000000E+009;-4.902569726084185E+001;1.407221215887046E+002;
3.619605000000000E+009;-4.903497111972760E+001;1.408918083056884E+002;
3.619610000000000E+009;-4.906633268513075E+001;1.404588268356276E+002;
3.619615000000000E+009;-4.909092550592612E+001;1.413902722843714E+002;
3.619620000000000E+009;-4.906196395809132E+001;1.404374023690118E+002;
3.619625000000000E+009;-4.912724403847698E+001;1.410648716181939E+002;
3.619630000000000E+009;-4.904093771118595E+001;1.395350520575051E+002;
3.619635000000000E+009;-4.898299698539537E+001;1.401691336478247E+002;
3.619640000000000E+009;-4.910674068161482E+001;1.405150220766762E+002;
3.619645000000000E+009;-4.907349417472646E+001;1.411125484688595E+002;
3.619650000000000E+009;-4.911437054834819E+001;1.400809052022640E+002;
3.619655000000000E+009;-4.907532446623981E+001;1.399101886215165E+002;
3.619660000000000E+009;-4.914316044941462E+001;1.404673387206918E+002;
3.619665000000000E+009;-4.900183466272321E+001;1.402115964996324E+002;
3.619670000000000E+009;-4.898251246723600E+001;1.403540079139003E+002;
3.619675000000000E+009;-4.907544984153650E+001;1.404275698617197E+002;
3.619680000000000E+009;-4.900285797467345E+001;1.397827282724976E+002;
3.619685000000000E+009;-4.908673211751643E+001;1.401293321535307E+002;
3.619690000000000E+009;-4.901041566922687E+001;1.399414184369016E+002;
3.619695000000000E+009;-4.901555355128846E+001;1.400718468475504E+002;
3.619700000000000E+009;-4.908977294556654E+001;1.396729630532250E+002;
3.619705000000000E+009;-4.906427568010393E+001;1.399330728960488E+002;
3.619710000000000E+009;-4.903080473035031E+001;1.402191274648542E+002;
3.619715000000000E+009;-4.907575111549163E+001;1.395538336958151E+002;
3.619720000000000E+009;-4.902697872167795E+001;1.393766829062930E+002;
3.619725000000000E+009;-4.913503502951477E+001;1.395095849524749E+002;
3.619730000000000E+009;-4.901333477686717E+001;1.394625040195601E+002;
3.619735000000000E+009;-4.908708995000060E+001;1.397221720004349E+002;
3.619740000000000E+009;-4.895961458299862E+001;1.390436960513520E+002;
3.619745000000000E+009;-4.899112502834683E+001;1.396772888273819E+002;
3.619750000000000E+009;-4.905040674749978E+001;1.397743030600612E+002;
3.619755000000000E+009;-4.903861462992052E+001;1.392056870551434E+002;
3.619760000000000E+009;-4.910900805528716E+001;1.385710848043170E+002;
3.619765000000000E+009;-4.910580532834946E+001;1.392442463589359E+002;
3.619770000000000E+009;-4.913637669051296E+001;1.388108577273657E+002;
3.619775000000000E+009;-4.909365122336176E+001;1.389005142251445E+002;
3.619780000000000E+009;-4.903598427994355E+001;1.388303632242923E+002;
3.619785000000000E+009;-4.901010133502751E+001;1.390928503066573E+002;
3.619790000000000E+009;-4.898100439471124E+001;1.394094998925937E+002;
3.619795000000000E+009;-4.905094756879821E+001;1.386877602371928E+002;
3.619800000000000E+009;-4.902518609776701E+001;1.388199839894455E+002;
